Port_Key,Port_Name,Country_Key
920,"Port of Long Beach, California",14
921,Port of Luanda,14
922,Port of Manila,14
923,Port of Manzanillo,14
924,Port of Maputo,14
925,Port of Matarani,14
926,Port of Mazatlan,14
927,Port of Melbourne,14
928,Port of Mersin,14
929,"Port of Mobile, Alabama",14
930,Port of Mombasa,14
931,Port of Montreal,14
932,Port of Morelos,14
933,Port of Muuga,14
934,Port of Nacala,14
935,Port of Nagoya,14
936,Port of Namibe,14
937,Port of Nanaimo,14
938,Port of Naples,14
939,"Port of New Orleans, Louisiana",14
940,Port of Ngqura,14
941,Port of Nhava Sheva (Jawaharlal Nehru Port),14
942,Port of Ningbo,14
943,"Port of Oakland, California",14
944,Port of Odesa,14
945,Port of Osaka,14
946,Port of Oslo,14
947,Port of Pangaon,14
948,Port of Paramaribo,14
949,Port of ParanaguÃ¡,14
950,Port of Pipavav,14
951,Port of PloÄ?e,14
952,Port of Pori,14
953,Port of Port Elizabeth,14
954,"Port of Port Lavaca, Texas",14
955,Port of Prince Rupert,14
956,Port of Progreso,14
957,Port of Quequen,14
958,Port of Rauma,14
959,Port of Richards Bay,14
960,Port of Rijeka,14
961,Port of Rio de Janeiro,14
962,Port of Rotterdam,14
963,Port of Saint John,14
964,Port of Saint Petersburg,14
965,Port of Salalah,14
966,Port of Salerno,14
967,Port of Samsun,14
968,Port of San Antonio,14
969,Port of Santa Fe,14
970,Port of Santa Marta,14
971,Port of Santos,14
972,"Port of Savannah, Georgia",14
973,"Port of Seattle, Washington",14
974,"Port of SetÃºbal, Setubal",14
975,Port of Shanghai,14
976,Port of Sharjah,14
977,Port of Shenzhen,14
978,"Port of Sines, Sines",14
979,Port of Southampton,14
980,Port of Soyo,14
981,Port of Split - Adriatic Gate Container Terminal,14
982,Port of Split - Rijeka Gateway,14
983,Port of Sudan,14
984,Port of Suzhou,14
985,Port of Taichung,14
986,Port of Tallinn,14
987,"Port of Tampa, Florida",14
988,"Port of Tanjung Mas, Semarang",14
989,Port of Tanjung Pelepas,14
990,"Port of Tanjung Perak, Surabaya",14
991,"Port of Tanjung Priok, Jakarta",14
992,Port of Taranto,14
993,Port of Tarragona,14
994,Port of Tartus,14
995,Port of Tauranga,14
996,Port of TekirdaÄŸ,14
997,Port of Thessaloniki,14
998,"Port of Tilbury, London",14
999,"Port of Tincan, Lagos",14
1000,Port of Tokyo,14
1001,Port of Trieste,14
1002,"Port of Trisakti, Banjarmasin",14
1003,Port of Tuticorin (V. O. Chidambaranar Port),14
1004,Port of Valparaiso,14
1005,Port of Veracruz,14
1006,Port of Vigo,14
1007,Port of Visakhapatnam,14
1008,Port of Vitoria,14
1009,Port of Vizhinjam (Vizhinjam International Seaport),14
1010,"Port of Vladivostok, Free port of Vladivostok",14
1011,Port of Volos,14
1012,"Port of Wilmington, North Carolina",14
1013,Port of Yalova,14
1014,Port of Yantai,14
1015,Port of Yingkou,14
1016,Port of Yokohama,14
1017,Port of Zeebrugge,14
1018,Port Said - East Terminal,14
1019,Ports of Auckland,14
1020,Ports of Stockholm,14
1021,Portsmouth,14
1022,Qasim Freight Station,14
1023,"Red Hook Marine Terminal, Brooklyn, New York",14
1024,Rheinhafengesellschaft Weil am Rhein mbH,14
1025,Riyadh Dry Port,14
1026,"Royal Portbury Dock, Bristol",14
1027,Saigon Port,14
1028,"Semayang Harbor, Balikpapan",14
1029,SOHAR Port,14
1030,Sokhna,14
1031,South Asia Pakistan terminals,14
1032,Tanger-Med,14
1033,Toamasina Autonomous Port,14
1034,"Virginia Inland Port, Front Royal, Virginia",14
1035,"Vostochny Port, Vrangel",14
1036,"Wilmington Marine Terminal, Delaware",14
1037,Agadir Port,20
1038,Alexandria Port,20
1039,"APM Terminals, Portsmouth, Virginia",20
1040,"Bayport Terminal, Houston, Texas",20
1041,Cayenne (French Guiana),20
1042,"CentrePort Wellington, Wellington Harbour",20
1043,Copenhagen MalmÃ¶ Port,20
1044,Damietta,20
1045,DCT GdaÅ„sk,20
1046,El-Dekhila,20
1047,Fredericia,20
1048,Fujairah Port,20
1049,Grangemouth,20
1050,Gwader Port,20
1051,Hai Phong,20
1052,Havana Harbor,20
1053,"Howland Hook Marine Terminal, Staten Island, New York",20
1054,Karachi Port,20
1055,"Kingston Container Terminal (Port of Kingston), Kingston",20
1056,LÃ¼beck Hafen-Gesellschaft,20
1057,London Gateway,20
1058,"Lyttleton Port, Lyttleton",20
1059,"Malta Freeport, Birzebbuga",20
1060,Manzanillo International Terminal,20
1061,Multimodal Caucedo Port,20
1062,Muscat,20
1063,"Newport News Marine Terminal, Newport News, Virginia",20
1064,PEARL TCDT,20
1065,Penang Port,20
1066,Port of Ä°skenderun,20
1067,Port of Adelaide,20
1068,Port of Algeciras,20
1069,Port of Algiers,20
1070,Port of AmbarlÄ±,20
1071,Port of Amboim,20
1072,Port of Amsterdam,20
1073,Port of Antofagasta,20
1074,Port of Bandar-Abbas,20
1075,Port of Bandar-kohemini,20
1076,Port of Bangkok,20
1077,Port of Beira,20
1078,Port of Bremen/Bremerhaven,20
1079,Port of Busan,20
1080,Port of Cabinda,20
1081,"Port of Callao, Lima",20
1082,Port of Cape Town,20
1083,"Port of Charleston, South Carolina",20
1084,Port of Chennai,20
1085,Port of Civitavecchia,20
1086,Port of ConstanÅ£a,20
1087,Port of Cork,20
1088,"Port of CristÃ³bal, ColÃ³n",20
1089,Port of Dakar,20
1090,Port of Dubai,20
1091,Port of Dunkirk,20
1092,Port of Durban,20
1093,Port of Eilat,20
1094,Port of Ensenada,20
1095,Port of Foshan,20
1096,Port of Fukuoka,20
1097,Port of Fukuyama,20
1098,"Port of Galveston, Texas",20
1099,Port of Gdynia,20
1100,Port of Gioia Tauro,20
1101,Port of Gothenburg,20
1102,Port of Halifax,20
1103,Port of Hamburg,20
1104,Port of Hazira,20
1105,Port of Helsinki,20
1106,Port of Hong Kong,20
1107,"Port of Hueneme, California",20
1108,Port of Incheon,20
1109,Port of Istanbul,20
1110,Port of Jubail (King Fahad Industrial Port),20
1111,Port of Kakinada,20
1112,Port of Kavala,20
1113,Port of Keelung,20
1114,Port of Kocaeli,20
1115,Port of Kochi,20
1116,Port of Kollam,20
1117,Port of Koper,20
1118,Port of Laem Chabang,20
1119,Port of Latakia,20
1120,Port of Le Havre,20
1121,Port of Lianyungang,20
1122,Port of Limassol,20
1123,Port of Lirquen,20
1124,Port of Lobito,20
1125,"Port of Los Angeles, California",20
1126,Port of Luanda,20
1127,"Port of Makassar, Makassar",20
1128,Port of Manila,20
1129,Port of Manzanillo,20
1130,Port of Melbourne,20
1131,Port of Mersin,20
1132,"Port of Mobile, Alabama",20
1133,Port of Montevideo,20
1134,Port of Morelos,20
1135,Port of Nacala,20
1136,Port of Namibe,20
1137,Port of Naples,20
1138,Port of Ngqura,20
1139,"Port of Oakland, California",20
1140,Port of Odesa,20
1141,Port of Oslo,20
1142,Port of Pipavav,20
1143,"Port of Piraeus, Athens",20
1144,Port of Qingdao,20
1145,Port of Rauma,20
1146,Port of Rijeka,20
1147,Port of Rio Haina (Haina Occidental Port),20
1148,Port of Saint John,20
1149,Port of Salvador,20
1150,Port of San Antonio,20
1151,Port of Santa Fe,20
1152,Port of Santa Marta,20
1153,"Port of Seattle, Washington",20
1154,"Port of SetÃºbal, Setubal",20
1155,Port of Shanghai,20
1156,Port of Singapore,20
1157,Port of Soyo,20
1158,Port of Taichung,20
1159,Port of Talcahuano,20
1160,"Port of Tanjung Mas, Semarang",20
1161,Port of Tanjung Pelepas,20
1162,"Port of Tanjung Priok, Jakarta",20
1163,Port of Tauranga,20
1164,"Port of Tilbury, London",20
1165,Port of Tripoli,20
1166,Port of Valencia,20
1167,Port of Valparaiso,20
1168,Port of Veracruz,20
1169,Port of Vigo,20
1170,Port of Vizhinjam (Vizhinjam International Seaport),20
1171,"Port of Vladivostok, Free port of Vladivostok",20
1172,Port of Volos,20
1173,Port of Xiamen,20
1174,Port of Yantai,20
1175,Port of Yokohama,20
1176,Port Qasim,20
1177,Port Said - East Terminal,20
1178,Port Said - West Port,20
1179,Ports of Auckland,20
1180,Qasim International container terminal,20
1181,"Red Hook Marine Terminal, Brooklyn, New York",20
1182,Rheinhafengesellschaft Weil am Rhein mbH,20
1183,"Royal Portbury Dock, Bristol",20
1184,Saigon Port,20
1185,Sapangar Container Port,20
1186,"Tenau Port, Kupang",20
1187,"Virginia Inland Port, Front Royal, Virginia",20
1188,"Vostochny Port, Vrangel",20
1189,Abu Dhabi,23
1190,Agadir Port,23
1191,Alexandria Port,23
1192,"APM Terminals, Portsmouth, Virginia",23
1193,Casablanca Port,23
1194,Copenhagen MalmÃ¶ Port,23
1195,Da Nang,23
1196,Damietta,23
1197,DCT GdaÅ„sk,23
1198,"Dwikora Harbour, Pontianak",23
1199,El-Dekhila,23
1200,Fredericia,23
1201,Hai Phong,23
1202,Havana Harbor,23
1203,"Howland Hook Marine Terminal, Staten Island, New York",23
1204,Jebel Ali,23
1205,Kaliningrad Sea Commercial Port,23
1206,"King Abdul Aziz Sea Port, Dammam",23
1207,"Kingston Container Terminal (Port of Kingston), Kingston",23
1208,LÃ¼beck Hafen-Gesellschaft,23
1209,Louisiana International Gulf Transfer Terminal Regional Center,23
1210,"Malta Freeport, Birzebbuga",23
1211,Manzanillo International Terminal,23
1212,Marseille-Fos Port,23
1213,Multimodal Caucedo Port,23
1214,"Newport News Marine Terminal, Newport News, Virginia",23
1215,PAKISTAN INTERNATIONAL BULK TERMINAL LIMITED,23
1216,Pakistan International Container Terminal,23
1217,Penang Port,23
1218,Port Botany,23
1219,"Port Chalmers, Dunedin",23
1220,"Port Everglades, Florida",23
1221,"Port Jersey Marine Terminal, Jersey City, New Jersey",23
1222,Port Klang,23
1223,Port Metro Vancouver,23
1224,Port Nelson,23
1225,"Port Newark-Elizabeth Marine Terminal, New Jersey",23
1226,Port of Ä°zmir,23
1227,"Port of AlcÃ¢ntara, Lisbon",23
1228,Port of Algeciras,23
1229,Port of AliaÄŸa,23
1230,Port of Amsterdam,23
1231,"Port of Anchorage, Alaska",23
1232,Port of Antwerp,23
1233,"Port of Apapa, Lagos",23
1234,Port of Aqaba,23
1235,Port of Balboa,23
1236,Port of Barcelona,23
1237,Port of Beira,23
1238,Port of Beirut,23
1239,Port of Belfast,23
1240,Port of Bilbao,23
1241,Port of Bremen/Bremerhaven,23
1242,Port of Buenaventura,23
1243,Port of Buenos Aires,23
1244,"Port of Cirebon, Cirebon",23
1245,Port of Civitavecchia,23
1246,Port of Coronel,23
1247,Port of Dalian,23
1248,Port of Dar Es Salaam,23
1249,Port of Djen Djen,23
1250,Port of Dock Sud,23
1251,Port of Dubai,23
1252,Port of Durban,23
1253,Port of Foshan,23
1254,Port of Fremantle,23
1255,Port of Fukuoka,23
1256,Port of Fukuyama,23
1257,Port of Genoa,23
1258,Port of Gioia Tauro,23
1259,Port of Gothenburg,23
1260,Port of Haifa,23
1261,Port of Haldia,23
1262,Port of Hamburg,23
1263,Port of Hazira,23
1264,Port of Helsinki,23
1265,Port of Heraklion,23
1266,Port of Hong Kong,23
1267,"Port of Honolulu, Hawaii",23
1268,"Port of Hueneme, California",23
1269,Port of Ilo,23
1270,Port of Incheon,23
1271,Port of Jubail (King Fahad Industrial Port),23
1272,Port of Kaohsiung,23
1273,Port of Keelung,23
1274,Port of Khor Fakkan,23
1275,Port of KlaipÄ—da,23
1276,Port of Kobe,23
1277,Port of Kocaeli,23
1278,Port of Kollam,23
1279,Port of Krishnapatnam,23
1280,Port of La Plata,23
1281,Port of Laem Chabang,23
1282,Port of Las Palmas,23
1283,Port of Latakia,23
1284,Port of Le Havre,23
1285,"Port of Long Beach, California",23
1286,Port of Luanda,23
1287,Port of Marghera,23
1288,Port of Mazatlan,23
1289,"Port of Mobile, Alabama",23
1290,Port of Morelos,23
1291,Port of Mundra,23
1292,Port of Nacala,23
1293,Port of Nagoya,23
1294,Port of Naples,23
1295,Port of Ngqura,23
1296,Port of Osaka,23
1297,Port of Oslo,23
1298,Port of Pangaon,23
1299,Port of ParanaguÃ¡,23
1300,"Port of Piraeus, Athens",23
1301,Port of PloÄ?e,23
1302,Port of Pori,23
1303,Port of Port Elizabeth,23
1304,"Port of Port Lavaca, Texas",23
1305,Port of Rauma,23
1306,Port of Rijeka,23
1307,Port of Rio de Janeiro,23
1308,Port of Rotterdam,23
1309,Port of Salalah,23
1310,Port of Salerno,23
1311,Port of Samsun,23
1312,"Port of San Juan, Puerto Rico",23
1313,Port of Santa Marta,23
1314,"Port of Savannah, Georgia",23
1315,"Port of Seattle, Washington",23
1316,"Port of SetÃºbal, Setubal",23
1317,Port of Shanghai,23
1318,Port of Split - Adriatic Gate Container Terminal,23
1319,Port of Split - Rijeka Gateway,23
1320,Port of Sudan,23
1321,Port of Suzhou,23
1322,Port of Taichung,23
1323,"Port of Tampa, Florida",23
1324,"Port of Tanjung Mas, Semarang",23
1325,Port of Tanjung Pelepas,23
1326,"Port of Tanjung Perak, Surabaya",23
1327,Port of Taranto,23
1328,Port of Tartus,23
1329,Port of Tauranga,23
1330,Port of Thessaloniki,23
1331,Port of Tokyo,23
1332,"Port of Trisakti, Banjarmasin",23
1333,Port of Tuticorin (V. O. Chidambaranar Port),23
1334,Port of Valencia,23
1335,Port of Valletta,23
1336,Port of Valparaiso,23
1337,Port of Veracruz,23
1338,Port of Vigo,23
1339,Port of Visakhapatnam,23
1340,Port of Vitoria,23
1341,Port of Vizhinjam (Vizhinjam International Seaport),23
1342,"Port of Vladivostok, Free port of Vladivostok",23
1343,"Port of Wilmington, North Carolina",23
1344,Port of Yantai,23
1345,Port of Yingkou,23
1346,Port of Yokohama,23
1347,Port of Zeebrugge,23
1348,Port Qasim,23
1349,Port Said - East Terminal,23
1350,Port Said - West Port,23
1351,Ports of Auckland,23
1352,Ports of Stockholm,23
1353,Qasim Freight Station,23
1354,Rheinhafengesellschaft Weil am Rhein mbH,23
1355,"Royal Portbury Dock, Bristol",23
1356,Saigon Port,23
1357,Sapangar Container Port,23
1358,"Semayang Harbor, Balikpapan",23
1359,SOHAR Port,23
1360,Tanger-Med,23
1361,Toamasina Autonomous Port,23
1362,"Virginia Inland Port, Front Royal, Virginia",23
1363,"Vostochny Port, Vrangel",23
1364,"Wilmington Marine Terminal, Delaware",23
1365,Aarhus,33
1366,Abu Dhabi,33
1367,Agadir Port,33
1368,Alexandria Port,33
1369,"APM Terminals, Portsmouth, Virginia",33
1370,"Bayport Terminal, Houston, Texas",33
1371,Casablanca Port,33
1372,Cayenne (French Guiana),33
1373,"CentrePort Wellington, Wellington Harbour",33
1374,Copenhagen MalmÃ¶ Port,33
1375,Da Nang,33
1376,Damietta,33
1377,DCT GdaÅ„sk,33
1378,Dublin Port,33
1379,"Dwikora Harbour, Pontianak",33
1380,El-Dekhila,33
1381,Fredericia,33
1382,Freeport of Riga,33
1383,Fujairah Port,33
1384,Gwader Port,33
1385,Hai Phong,33
1386,Havana Harbor,33
1387,"Helen Delich Bentley Port of Baltimore, Maryland",33
1388,"Howland Hook Marine Terminal, Staten Island, New York",33
1389,Jebel Ali,33
1390,Jeddah Seaport,33
1391,Kaliningrad Sea Commercial Port,33
1392,Kalundborg,33
1393,Karachi International container terminal,33
1394,Karachi Port,33
1395,"King Abdul Aziz Sea Port, Dammam",33
1396,"Kingston Container Terminal (Port of Kingston), Kingston",33
1397,LÃ¼beck Hafen-Gesellschaft,33
1398,London Thamesport,33
1399,Louisiana International Gulf Transfer Terminal Regional Center,33
1400,"Lyttleton Port, Lyttleton",33
1401,Manzanillo International Terminal,33
1402,Marseille-Fos Port,33
1403,Multimodal Caucedo Port,33
1404,Muscat,33
1405,Nantes â€“ Saint Nazaire Port,33
1406,Napier Port,33
1407,"Newport News Marine Terminal, Newport News, Virginia",33
1408,"Norfolk International Terminals, Norfolk, Virginia",33
1409,PAKISTAN INTERNATIONAL BULK TERMINAL LIMITED,33
1410,Pakistan International Container Terminal,33
1411,PEARL TCDT,33
1412,Penang Port,33
1413,Port Botany,33
1414,"Port Chalmers, Dunedin",33
1415,"Port Everglades, Florida",33
1416,"Port Jersey Marine Terminal, Jersey City, New Jersey",33
1417,Port Klang,33
1418,Port Nelson,33
1419,"Port Newark-Elizabeth Marine Terminal, New Jersey",33
1420,Port of Ä°zmir,33
1421,Port of Adelaide,33
1422,"Port of AlcÃ¢ntara, Lisbon",33
1423,Port of Alexandroupoli,33
1424,Port of Algeciras,33
1425,Port of AliaÄŸa,33
1426,Port of Altamira,33
1427,Port of AmbarlÄ±,33
1428,Port of Amboim,33
1429,Port of Amsterdam,33
1430,"Port of Anchorage, Alaska",33
1431,Port of Antalya,33
1432,Port of Antofagasta,33
1433,Port of Antwerp,33
1434,"Port of Apapa, Lagos",33
1435,Port of Aqaba,33
1436,"Port of Arica, Arica",33
1437,Port of Ashdod,33
1438,Port of Balboa,33
1439,Port of Bandar-Abbas,33
1440,Port of Bandar-kohemini,33
1441,Port of Bar,33
1442,Port of Barcelona,33
1443,"Port of Barranquilla, Cartagena",33
1444,Port of Beira,33
1445,Port of Beirut,33
1446,"Port of Belawan, Medan",33
1447,Port of Belfast,33
1448,Port of Bergen,33
1449,Port of Bilbao,33
1450,Port of Bremen/Bremerhaven,33
1451,Port of Brisbane,33
1452,Port of Buenaventura,33
1453,Port of Buenos Aires,33
1454,Port of Busan,33
1455,Port of Cabinda,33
1456,"Port of Callao, Lima",33
1457,Port of Centro,33
1458,"Port of Charleston, South Carolina",33
1459,Port of Chennai,33
1460,Port of Chittagong,33
1461,"Port of Cirebon, Cirebon",33
1462,Port of Civitavecchia,33
1463,Port of Colombo,33
1464,Port of ConstanÅ£a,33
1465,Port of Cork,33
1466,Port of Coronel,33
1467,"Port of CristÃ³bal, ColÃ³n",33
1468,Port of Dakar,33
1469,Port of Dalian,33
1470,Port of Dar Es Salaam,33
1471,Port of Djen Djen,33
1472,Port of Dock Sud,33
1473,Port of Dubai,33
1474,Port of Dunkirk,33
1475,Port of Durban,33
1476,Port of Durres,33
1477,Port of East London,33
1478,Port of Eilat,33
1479,Port of Ensenada,33
1480,Port of Felixstowe,33
1481,Port of Foshan,33
1482,Port of Fremantle,33
1483,Port of Fukuoka,33
1484,Port of Fukuyama,33
1485,"Port of Galveston, Texas",33
1486,Port of Gdynia,33
1487,"Port of Gemlik, Gemlik",33
1488,Port of Genoa,33
1489,Port of Germersheim,33
1490,Port of Gothenburg,33
1491,Port of Guangzhou,33
1492,Port of Haifa,33
1493,Port of Halifax,33
1494,Port of Hamad,33
1495,Port of Hamina-Kotka,33
1496,Port of Hazira,33
1497,Port of Helsinki,33
1498,Port of Heraklion,33
1499,Port of Hiroshima,33
1500,Port of Hong Kong,33
1501,"Port of Honolulu, Hawaii",33
1502,"Port of Hueneme, California",33
1503,Port of Ilo,33
1504,Port of Immingham,33
1505,Port of Incheon,33
1506,Port of Iquique,33
1507,Port of Istanbul,33
1508,Port of Izmit,33
1509,Port of Jubail (King Fahad Industrial Port),33
1510,Port of Kakinada,33
1511,Port of Kaohsiung,33
1512,Port of Kavala,33
1513,Port of Keelung,33
1514,Port of Khor Fakkan,33
1515,Port of Kobe,33
1516,Port of Kocaeli,33
1517,Port of Kochi,33
1518,Port of Kolkata (Syama Prasad Mookerjee Port),33
1519,Port of Kollam,33
1520,Port of Koper,33
1521,Port of Krishnapatnam,33
1522,Port of La Plata,33
1523,Port of La Spezia,33
1524,Port of LÃ¡zaro CÃ¡rdenas,33
1525,Port of Laem Chabang,33
1526,Port of Las Palmas,33
1527,Port of Latakia,33
1528,Port of Le Havre,33
1529,"Port of LeixÃµes, Porto",33
1530,Port of Lianyungang,33
1531,Port of Limassol,33
1532,Port of Lirquen,33
1533,Port of Livorno/Leghorn,33
1534,Port of Lobito,33
1535,"Port of Long Beach, California",33
1536,"Port of Los Angeles, California",33
1537,Port of Luanda,33
1538,"Port of Makassar, Makassar",33
1539,Port of Manila,33
1540,Port of Maputo,33
1541,Port of Marghera,33
1542,Port of Matarani,33
